Ticker,Date,Close,Resistance,Resistance_Distance_%,Close_Position,Daily_Range_%,Range_Ratio,Volume_Ratio,Volume_Surge_10,Momentum_5d_%,Momentum_10d_%,Momentum_20d_%,MA_Ratio,Distance_MA10_%,Distance_MA30_%,ATR_Pct,Volatility_10d,Price_Range_10d_%,RSI_14,Breakout_Pct,Label,Days_Above_5d,Avg_Close_5d,Return_5d_%,Return_30d_%,Max_Gain_30d_%,Max_Drawdown_30d_%,Pct_Days_Above_30d,Continued_Up_30d
AAPL,2023-05-05,170.7866,168.1791,1.55,0.794,2.04,1.35,2.11,2.02,2.29,5.18,5.41,1.015,4.1,5.61,1.76,0.0117,4.68,67.03,1.55,breakout,5,170.3022,-0.44,6.74,7.32,-1.04,100.0,True
AAPL,2023-06-30,191.1234,187.2807,2.05,0.842,1.66,1.24,1.42,1.5,3.91,4.28,7.71,1.033,3.96,7.37,1.37,0.0088,3.86,79.96,2.05,breakout,4,188.1754,-2.76,-7.36,1.28,-8.25,66.7,False
AAPL,2024-06-11,205.194,195.437,4.99,0.999,6.53,4.52,2.85,3.01,6.59,9.03,11.2,1.034,7.19,10.8,1.85,0.0091,3.96,70.52,4.99,breakout,5,212.1299,3.45,4.99,13.36,0.16,100.0,True
AAPL,2025-08-07,218.9717,215.1899,1.76,0.808,1.94,0.83,1.62,1.42,6.0,2.93,3.59,0.999,5.2,5.13,2.23,0.0199,6.45,62.89,1.76,breakout,5,229.558,5.91,11.7,11.7,2.33,100.0,True
AAPL,2025-08-08,228.2469,219.7877,3.85,0.86,5.12,2.11,1.99,1.68,13.33,7.23,8.61,0.999,9.33,9.26,2.36,0.0223,8.44,69.92,3.85,breakout,5,230.0562,1.09,11.78,11.78,-1.83,100.0,True
AAPL,2025-09-19,244.5965,240.4318,1.73,0.869,2.48,1.36,3.07,2.94,4.88,2.42,9.16,1.015,4.27,5.85,2.08,0.015,6.26,64.4,1.73,breakout,5,254.0914,4.06,10.13,10.55,-0.09,100.0,True
AAPL,2025-09-22,255.1375,245.3935,3.97,0.934,3.33,1.7,1.89,1.59,8.19,7.65,12.43,1.014,8.49,10.01,2.16,0.0182,7.95,74.16,3.97,breakout,5,253.7626,-0.64,5.06,5.98,-4.22,96.7,True
AAPL,2025-10-20,261.2748,258.2859,1.16,0.755,3.34,1.73,1.69,2.21,5.89,2.16,2.41,1.015,4.27,5.88,2.03,0.015,5.75,59.5,1.16,breakout,4,261.5199,2.51,9.24,9.24,-1.45,96.7,True
MSFT,2000-03-23,33.9543,33.2146,2.23,0.84,5.59,1.36,1.86,1.99,17.3,11.88,18.07,1.021,13.28,15.63,4.49,0.0309,11.06,68.53,2.23,fakeout,1,32.2092,-7.6,-36.42,-0.17,-40.45,3.3,False
MSFT,2000-06-21,24.4889,22.8386,7.23,0.714,6.51,2.09,2.49,2.57,14.45,14.45,27.7,1.048,14.14,19.56,3.41,0.0208,11.31,84.49,7.23,breakout,5,23.9653,-2.17,-12.94,1.63,-15.96,60.0,False
MSFT,2001-04-18,19.8582,18.9112,5.01,0.734,5.06,1.16,1.76,1.71,9.63,22.59,24.19,1.03,12.89,16.33,4.39,0.04,17.19,71.2,5.01,breakout,5,20.7917,6.51,5.73,10.13,2.58,100.0,True
MSFT,2001-04-19,20.6503,20.1252,2.61,0.705,4.78,1.09,1.73,1.63,13.32,31.0,35.91,1.048,15.01,20.54,4.32,0.0383,22.41,74.64,2.61,breakout,5,20.8579,1.6,3.38,5.91,-1.35,100.0,True
MSFT,2003-03-17,15.7903,15.1996,3.89,0.988,6.25,2.1,1.46,1.64,12.98,10.15,7.72,0.993,10.08,9.26,3.07,0.0238,9.29,64.31,3.89,breakout,5,15.8901,-2.47,-0.5,2.47,-6.67,70.0,False
MSFT,2003-07-02,16.3688,16.1434,1.4,0.896,1.79,0.65,1.24,1.47,6.41,3.11,8.08,1.033,4.03,7.51,2.73,0.0135,5.1,69.09,1.4,breakout,4,16.5636,0.11,-4.65,3.05,-4.84,40.0,False
MSFT,2003-09-03,17.2335,16.6245,3.66,0.902,3.6,1.77,2.23,2.07,6.51,6.31,10.29,1.013,6.67,8.08,1.9,0.0148,5.41,83.92,3.66,breakout,5,17.242,-2.65,3.3,5.87,-2.65,100.0,True
MSFT,2003-09-19,18.2443,17.9703,1.52,0.978,1.5,0.69,1.84,1.81,5.72,5.57,14.18,1.052,5.28,10.73,2.26,0.0195,6.88,74.86,1.52,fakeout,1,17.4844,-5.91,-12.26,-1.2,-12.33,10.0,False
MSFT,2004-06-18,17.3608,17.0975,1.54,0.813,2.82,1.86,2.24,2.0,5.9,9.5,10.66,1.02,5.98,8.1,1.52,0.0101,7.27,82.53,1.54,breakout,5,17.3791,0.78,0.6,2.29,-3.07,80.0,True
MSFT,2004-10-01,17.3506,17.068,1.66,0.87,1.91,1.6,1.3,1.1,3.52,2.69,2.28,1.001,3.2,3.34,1.2,0.0067,2.65,69.23,1.66,breakout,5,17.3432,-0.92,6.09,6.12,-2.19,93.3,True
MSFT,2004-11-05,18.0016,17.8112,1.07,0.848,1.13,0.67,1.49,1.21,4.79,5.66,4.72,1.003,4.24,4.51,1.67,0.0128,4.95,61.66,1.07,breakout,5,18.2694,2.25,2.48,4.15,-0.1,100.0,True
MSFT,2005-08-02,18.4672,18.2399,1.25,0.913,3.84,2.72,2.07,1.92,4.97,2.48,7.33,1.018,3.63,5.49,1.64,0.0139,3.54,64.06,1.25,breakout,5,18.8474,2.01,-1.57,3.54,-1.57,96.7,False
MSFT,2005-08-03,18.7703,18.5292,1.3,0.743,2.57,1.6,2.01,1.88,5.95,4.05,10.32,1.018,5.07,6.98,1.69,0.016,5.03,65.17,1.3,breakout,5,18.8061,-1.1,-3.31,1.87,-3.31,66.7,False
MSFT,2006-01-27,19.2553,19.0059,1.31,0.789,2.73,2.11,2.15,2.33,5.23,2.39,5.31,0.998,4.04,3.83,1.59,0.0085,3.74,62.64,1.31,breakout,5,19.3191,-0.9,-2.12,1.3,-5.04,16.7,False
MSFT,2006-08-18,18.0663,17.3378,4.2,0.988,3.18,2.97,2.15,2.91,5.96,6.57,8.44,1.028,5.65,8.65,1.33,0.0031,2.67,88.91,4.2,breakout,5,18.0733,0.23,6.09,6.4,-1.4,100.0,True
MSFT,2006-08-21,18.2975,18.0733,1.24,0.982,2.18,1.75,1.43,1.68,6.87,8.24,9.23,1.031,6.31,9.65,1.38,0.0136,6.5,92.71,1.24,fakeout,2,18.0495,-0.65,4.79,5.05,-2.64,73.3,True
MSFT,2006-09-15,18.8088,18.5637,1.32,0.8,1.68,1.25,2.57,2.74,4.88,4.47,8.7,1.02,4.09,6.19,1.34,0.0075,4.13,71.55,1.32,breakout,5,18.8285,-0.71,5.55,6.22,-0.71,100.0,True
MSFT,2006-10-04,19.5724,19.2782,1.53,0.966,2.11,1.75,1.62,1.53,1.82,2.8,9.1,1.031,2.79,6.0,1.38,0.008,3.72,77.29,1.53,breakout,5,19.4379,-1.43,4.58,5.05,-1.43,100.0,True
MSFT,2007-01-11,21.5794,21.2701,1.45,0.955,3.58,2.37,1.76,2.19,2.99,2.37,3.93,1.007,2.78,3.52,1.54,0.0066,2.77,61.95,1.45,breakout,5,21.8718,1.34,-4.98,1.66,-6.06,46.7,False
MSFT,2007-01-12,21.9378,21.6145,1.5,0.76,2.4,1.44,1.82,2.01,5.3,3.96,6.05,1.008,4.23,5.09,1.63,0.0126,4.33,66.57,1.5,breakout,4,21.8029,-1.57,-10.39,-0.16,-10.39,20.0,False
MSFT,2007-10-31,26.1393,25.5854,2.16,0.872,4.05,1.6,2.52,1.72,17.79,18.44,24.99,1.057,14.24,20.8,2.81,0.0332,16.08,84.29,2.16,breakout,4,25.9589,-3.5,-4.0,0.68,-10.68,13.3,False
MSFT,2008-04-18,21.4569,21.1636,1.39,0.796,1.63,0.87,1.22,1.54,6.08,2.88,2.81,1.004,4.23,4.63,2.12,0.0146,5.53,64.62,1.39,breakout,5,21.9933,-0.57,-6.99,6.0,-6.99,36.7,False
MSFT,2008-04-23,22.494,21.9575,2.44,0.991,3.69,1.94,1.67,1.82,8.64,8.86,10.12,1.008,7.92,8.78,2.09,0.0162,8.81,71.45,2.44,fakeout,1,21.1393,-9.32,-9.68,1.11,-12.84,3.3,False
MSFT,2009-04-24,15.2765,14.5313,5.13,0.829,8.13,2.8,2.47,2.65,8.91,6.3,11.05,1.044,9.09,13.92,3.54,0.0263,6.6,66.56,5.13,breakout,5,14.7695,-3.2,6.12,6.55,-7.6,76.7,True
MSFT,2009-07-23,18.7923,18.307,2.65,0.818,3.44,1.61,1.68,1.91,4.58,13.9,8.9,1.013,7.31,8.68,2.34,0.018,10.8,72.77,2.65,fakeout,0,17.2983,-6.85,-5.14,-2.86,-9.59,0.0,False
MSFT,2009-09-22,19.0532,18.8462,1.1,0.906,2.06,1.39,1.31,1.28,2.26,3.83,4.59,1.03,2.78,5.86,1.58,0.0049,4.15,85.54,1.1,breakout,5,19.0429,-0.08,6.83,11.29,-4.38,83.3,True
MSFT,2009-10-15,19.7482,19.4081,1.75,1.0,3.03,1.57,1.34,1.35,4.05,7.36,5.57,1.004,5.41,5.85,2.02,0.0157,6.63,64.65,1.75,breakout,5,19.5782,-0.45,9.88,13.23,-1.31,100.0,True
MSFT,2011-01-06,21.8482,21.5298,1.48,0.97,3.44,3.35,1.78,2.56,3.48,2.23,5.84,1.03,2.79,5.89,1.26,0.0042,2.67,68.28,1.48,fakeout,2,21.4798,-2.19,-5.55,0.17,-5.9,23.3,False
MSFT,2011-06-28,19.8033,19.5424,1.34,0.842,2.95,1.58,1.4,1.28,4.2,6.52,3.16,1.003,5.64,5.99,1.89,0.0158,7.02,71.93,1.34,breakout,5,19.9568,2.05,-6.2,8.84,-6.2,93.3,False
MSFT,2011-07-19,21.1389,20.7321,1.96,0.884,3.12,1.8,1.59,1.85,3.77,5.8,12.55,1.053,3.65,9.13,1.81,0.0092,4.03,74.44,1.96,breakout,5,21.1358,1.96,-4.16,1.96,-12.38,30.0,False
MSFT,2012-01-04,21.3236,20.9811,1.63,0.899,2.52,1.65,1.64,2.0,5.22,7.32,6.61,1.018,5.48,7.32,1.73,0.0146,5.55,70.1,1.63,breakout,5,21.6489,1.17,14.95,14.95,1.02,100.0,True
MSFT,2012-01-06,21.8761,21.5804,1.37,0.879,2.35,1.5,1.99,2.34,8.03,9.12,9.8,1.025,6.76,9.42,1.81,0.0132,8.15,77.78,1.37,breakout,4,21.7205,0.5,12.58,12.58,-1.39,96.7,True
MSFT,2012-01-20,23.1213,22.2963,3.7,0.97,3.33,2.01,3.0,2.51,6.11,7.33,14.14,1.053,6.13,11.71,1.97,0.0087,4.58,86.39,3.7,breakout,5,22.9361,-1.62,7.74,9.4,-1.62,100.0,True
MSFT,2012-02-16,24.5112,23.9695,2.26,0.792,3.99,3.05,1.58,2.14,2.36,5.16,12.01,1.039,3.62,7.69,1.69,0.0064,3.46,80.54,2.26,breakout,5,24.5676,0.61,3.1,4.99,-0.13,100.0,True
MSFT,2012-09-06,24.8831,24.5735,1.26,0.989,2.87,2.29,1.52,1.56,2.28,2.65,4.05,1.014,2.7,4.14,1.43,0.0097,2.81,57.89,1.26,fakeout,0,24.4751,-1.31,-5.9,0.32,-7.66,20.0,False
MSFT,2013-04-10,24.4319,24.0608,1.54,0.95,2.64,1.71,1.68,1.69,6.02,7.53,8.49,1.015,5.65,7.21,1.48,0.0119,5.75,80.06,1.54,fakeout,0,23.2733,-4.79,15.1,16.66,-5.25,76.7,True
MSFT,2013-04-24,25.6261,25.1581,1.86,0.879,4.16,2.23,1.65,1.17,10.16,4.89,12.78,1.025,7.85,10.5,2.57,0.0235,8.44,71.41,1.86,breakout,5,26.1683,3.02,10.85,12.84,0.09,100.0,True
MSFT,2013-11-06,31.2408,30.038,4.0,0.966,3.04,1.96,2.16,1.8,7.43,13.09,15.45,1.028,8.05,11.13,1.95,0.0219,8.22,75.15,4.0,breakout,5,30.83,-0.05,-4.33,2.76,-4.33,96.7,False
MSFT,2014-03-18,32.8517,31.9629,2.78,0.792,4.25,3.06,1.95,2.54,4.02,2.97,5.69,1.016,3.99,5.66,1.76,0.0086,2.45,68.77,2.78,breakout,5,33.3252,2.0,2.15,4.73,-0.94,100.0,True
MSFT,2014-07-16,36.8728,35.526,3.79,0.874,4.15,3.53,2.47,2.74,5.78,5.28,5.76,1.009,5.11,6.03,1.41,0.0046,3.22,72.23,3.79,breakout,5,37.4349,1.79,2.43,3.48,-3.04,100.0,True
MSFT,2014-09-19,39.9986,39.5778,1.06,0.948,2.04,1.64,7.25,5.67,1.76,3.51,5.09,1.03,2.0,5.1,1.31,0.0083,4.02,70.78,1.06,fakeout,2,39.2495,-2.34,-1.2,-0.93,-10.06,6.7,False
MSFT,2015-04-24,40.8359,37.2019,9.77,0.892,5.2,3.05,3.63,4.11,15.02,14.74,16.16,1.012,13.15,14.49,2.11,0.0123,5.12,86.66,9.77,breakout,5,41.5525,1.65,-3.85,2.69,-3.85,100.0,False
MSFT,2015-04-28,41.9364,41.0663,2.12,0.967,3.07,1.45,1.58,1.35,15.29,18.03,20.02,1.03,12.89,16.32,2.23,0.0339,14.2,89.57,2.12,breakout,4,41.3222,-3.17,-4.57,-0.2,-6.54,20.0,False
MSFT,2017-01-27,58.8051,57.6966,1.92,0.873,1.55,1.31,1.91,1.83,4.85,5.06,4.43,1.001,4.44,4.54,1.22,0.0059,3.94,77.53,1.92,fakeout,2,57.2514,-3.19,-1.03,-0.6,-3.97,66.7,False
MSFT,2017-04-24,60.7355,59.989,1.24,0.768,0.83,0.8,1.46,1.49,3.13,2.82,3.92,1.004,3.15,3.52,1.08,0.0064,2.74,70.8,1.24,breakout,5,61.4982,2.78,8.0,8.0,0.44,100.0,True
MSFT,2017-06-02,64.9099,63.9872,1.44,0.938,2.26,1.99,1.38,1.66,3.07,5.98,4.88,1.011,3.81,4.95,1.4,0.0058,5.02,71.4,1.44,breakout,4,65.0293,-2.01,2.22,2.22,-5.0,33.3,True
MSFT,2017-10-20,71.6666,70.8664,1.13,0.787,0.95,1.32,1.36,1.58,1.7,3.7,5.91,1.022,2.3,4.55,0.9,0.003,3.03,91.83,1.13,breakout,5,72.5469,6.34,3.4,8.24,-0.23,100.0,True
MSFT,2020-02-04,169.9424,164.64,3.22,0.88,2.4,1.48,1.44,1.18,8.86,8.18,13.26,1.031,7.4,10.75,1.84,0.0167,7.94,75.87,3.22,breakout,5,173.7089,2.4,-21.84,4.76,-24.61,40.0,False
MSFT,2020-02-10,178.0376,175.1411,1.65,0.975,2.96,1.43,1.36,1.03,8.21,16.28,16.96,1.049,8.4,13.7,2.13,0.0177,13.48,79.04,1.65,fakeout,1,174.6297,-0.78,-21.17,-0.48,-28.04,6.7,False
MSFT,2020-06-10,186.7436,180.9185,3.22,0.776,3.82,1.89,1.26,1.34,6.19,8.27,8.15,1.014,6.52,8.02,2.07,0.0098,7.16,71.45,3.22,fakeout,2,180.3986,-1.32,2.9,8.88,-5.37,90.0,True
MSFT,2021-08-20,292.1026,285.4901,2.32,0.81,2.56,1.85,1.86,2.12,4.13,5.35,5.27,1.017,4.79,6.56,1.41,0.009,4.21,79.48,2.32,breakout,5,289.471,-1.52,-6.98,0.28,-7.37,63.3,False
MSFT,2021-10-27,310.1551,299.8188,3.45,0.71,3.13,2.45,2.14,2.47,5.13,9.06,13.79,1.029,5.46,8.5,1.52,0.0083,5.85,86.16,3.45,breakout,5,317.1841,3.35,3.26,6.36,0.13,100.0,True
MSFT,2021-10-29,318.2647,312.9671,1.69,0.953,2.44,1.76,1.36,1.44,7.26,9.01,14.71,1.041,6.53,10.87,1.56,0.0135,7.71,89.78,1.69,breakout,5,320.3569,1.34,2.53,3.65,-2.42,96.7,True
MSFT,2022-07-28,266.9333,260.7914,2.36,0.857,3.61,1.25,1.21,1.22,4.37,8.79,6.21,1.003,6.66,7.03,3.03,0.0257,8.72,56.3,2.36,breakout,5,270.3404,2.62,-4.12,6.17,-8.18,66.7,False
MSFT,2022-11-30,247.6114,242.9477,1.92,0.988,6.06,3.26,1.56,2.13,4.13,5.74,12.14,1.028,4.99,7.94,2.64,0.0097,4.34,77.01,1.92,fakeout,2,242.5066,-4.22,-6.24,0.82,-12.87,16.7,False
MSFT,2023-02-02,256.7923,247.6502,3.69,0.988,2.81,1.14,1.33,1.15,6.69,14.09,15.5,1.022,8.58,10.95,2.54,0.0196,9.26,72.58,3.69,breakout,5,254.8571,-0.37,5.87,5.87,-6.69,60.0,True
MSFT,2023-04-27,296.5761,291.4586,1.76,0.963,3.26,1.78,1.47,1.61,6.54,5.17,8.67,1.015,6.36,7.92,2.39,0.027,7.94,60.16,1.76,breakout,5,297.3331,0.19,7.44,10.45,-0.14,100.0,True
MSFT,2023-05-26,324.5844,318.7438,1.83,0.946,2.86,2.04,1.31,1.39,4.57,7.98,8.58,1.04,5.5,9.74,1.64,0.0149,6.3,74.97,1.83,breakout,5,324.403,0.92,1.29,4.57,-2.86,90.0,True
MSFT,2023-06-15,339.4149,330.581,2.67,0.862,3.63,1.95,1.45,1.53,7.02,4.67,10.86,1.034,4.96,8.58,2.01,0.0133,4.75,69.7,2.67,fakeout,2,329.3075,-3.76,-3.5,3.27,-5.6,43.3,False
MSFT,2023-07-18,350.5208,342.7009,2.28,0.704,6.85,3.89,2.56,2.71,8.13,6.36,5.01,1.008,6.05,6.94,2.15,0.0108,6.8,74.67,2.28,fakeout,1,339.6704,-2.37,-8.45,-1.23,-11.78,3.3,False
MSFT,2024-06-12,433.4197,426.089,1.72,0.769,2.3,1.4,1.22,1.13,4.02,2.77,6.07,1.011,4.48,5.6,1.69,0.0141,6.42,59.86,1.72,breakout,5,437.205,1.05,-3.58,6.01,-5.14,90.0,False
MSFT,2026-04-16,418.5638,412.6976,1.42,0.935,2.07,0.88,1.28,1.38,12.65,13.78,7.27,0.983,10.74,8.89,2.37,0.0183,11.95,82.49,1.42,breakout,5,421.0318,-1.07,7.37,7.37,-3.58,70.0,True
AMZN,2000-09-05,2.2844,2.1984,3.91,0.897,13.27,2.14,1.26,1.87,16.77,21.83,35.12,1.106,15.14,27.4,6.13,0.0406,19.63,72.11,3.91,fakeout,1,2.1738,-6.57,-51.98,0.41,-51.98,6.7,False
AMZN,2001-04-12,0.7335,0.7,4.79,0.831,13.7,1.19,1.36,1.23,60.86,46.7,34.9,0.941,46.17,37.48,9.81,0.1324,37.83,67.34,4.79,breakout,5,0.7708,7.57,16.5,19.7,-9.13,93.3,True
AMZN,2001-11-26,0.6105,0.4995,22.22,0.996,19.82,2.36,5.62,4.67,36.42,71.49,61.51,1.056,44.29,52.39,7.52,0.1011,25.39,80.56,22.22,breakout,5,0.5603,-14.09,-5.57,1.06,-19.49,96.7,False
AMZN,2002-01-24,0.7005,0.6395,9.54,0.963,9.64,1.46,2.04,1.54,53.45,21.51,42.52,0.98,29.6,27.03,6.58,0.0976,26.84,61.53,9.54,breakout,5,0.7225,1.28,16.7,17.63,-19.77,83.3,True
AMZN,2002-05-15,0.997,0.9725,2.52,0.776,10.28,2.15,1.71,1.69,15.13,20.92,34.55,1.103,17.84,29.97,4.98,0.0408,18.56,70.91,2.52,fakeout,1,0.9567,-5.97,-20.46,-1.65,-23.07,10.0,False
AMZN,2002-09-09,0.8255,0.7995,3.25,0.912,9.63,2.0,1.69,1.78,10.51,8.83,15.78,1.021,11.36,13.73,5.05,0.0362,9.15,57.35,3.25,breakout,5,0.8431,1.21,16.66,18.05,-4.72,86.7,True
AMZN,2002-09-10,0.8565,0.8325,2.88,0.763,5.43,1.03,2.11,2.1,17.33,14.74,18.46,1.022,14.51,17.03,4.97,0.0419,14.24,58.2,2.88,breakout,4,0.8453,1.28,13.13,13.78,-8.17,73.3,True
AMZN,2002-10-14,0.96,0.937,2.45,0.972,5.52,1.24,1.35,1.25,15.38,20.53,14.9,1.031,12.91,16.41,4.68,0.0382,15.05,72.74,2.45,breakout,5,0.9547,0.31,26.3,26.3,-3.28,90.0,True
AMZN,2002-11-15,1.1105,1.0745,3.35,0.889,5.67,1.25,1.34,1.28,13.84,12.17,16.65,1.034,13.48,17.37,4.16,0.0314,14.81,74.86,3.35,breakout,4,1.14,8.01,-14.95,9.19,-15.08,83.3,False
AMZN,2003-03-13,1.221,1.169,4.45,0.884,5.98,1.72,1.92,2.24,7.62,12.95,15.57,1.03,8.63,11.86,3.15,0.0119,12.82,83.5,4.45,breakout,5,1.3203,12.41,18.63,18.63,-0.16,100.0,True
AMZN,2003-03-17,1.3275,1.245,6.63,0.881,9.19,2.71,2.48,2.5,16.04,21.73,32.35,1.047,15.28,20.65,3.43,0.0162,13.33,89.11,6.63,breakout,5,1.3493,-1.21,8.81,9.64,-8.17,96.7,True
AMZN,2003-03-20,1.3725,1.342,2.27,0.88,5.46,1.49,1.42,1.21,12.41,20.98,28.51,1.085,12.65,22.19,3.42,0.0256,17.19,90.6,2.27,breakout,4,1.3659,1.17,7.21,7.21,-11.18,36.7,True
AMZN,2003-03-21,1.3965,1.3815,1.09,0.978,3.26,0.83,1.58,1.3,13.03,21.59,28.24,1.097,12.42,23.36,3.37,0.026,19.23,93.84,1.09,fakeout,2,1.3584,-2.69,7.27,7.27,-12.71,30.0,True
AMZN,2003-04-25,1.4485,1.402,3.32,0.975,4.07,0.97,4.48,4.47,15.93,12.86,4.32,0.968,14.8,11.17,4.54,0.0192,8.94,63.63,3.32,breakout,5,1.4478,1.59,16.26,23.89,-1.07,100.0,True
AMZN,2003-05-06,1.544,1.5025,2.76,0.783,4.47,1.31,1.4,1.01,6.89,20.72,15.14,1.048,10.35,15.64,3.88,0.0491,17.1,81.7,2.76,breakout,5,1.5676,6.7,16.09,16.22,-1.39,100.0,True
AMZN,2003-07-08,2.0255,1.955,3.61,0.846,5.13,1.68,1.5,1.75,11.54,13.86,20.28,1.035,10.15,13.97,3.11,0.0163,11.26,81.09,3.61,fakeout,2,1.941,-5.13,7.55,7.55,-13.92,60.0,True
AMZN,2003-08-21,2.285,2.2095,3.42,0.897,4.46,1.7,1.23,1.77,13.4,17.15,10.63,1.031,12.04,15.52,2.75,0.023,12.87,80.72,3.42,breakout,5,2.2882,0.53,15.73,15.73,-1.12,100.0,True
AMZN,2003-09-23,2.522,2.412,4.56,0.866,7.08,2.7,2.62,2.59,9.08,8.05,10.01,1.033,8.56,12.1,2.81,0.017,6.96,68.79,4.56,breakout,5,2.4651,-3.98,12.73,18.77,-3.98,100.0,True
AMZN,2003-10-03,2.6445,2.565,3.1,0.849,4.14,1.18,1.54,1.24,8.92,11.16,13.69,1.041,7.67,12.04,3.43,0.0281,9.64,73.24,3.1,breakout,5,2.8068,9.78,-0.83,13.27,-1.72,100.0,False
AMZN,2004-01-14,2.79,2.7495,1.47,0.897,3.3,0.94,1.22,1.23,7.51,5.62,10.69,1.018,6.24,8.12,3.3,0.0241,10.56,63.26,1.47,breakout,5,2.8189,2.47,-22.92,2.47,-24.16,26.7,False
AMZN,2004-04-08,2.405,2.3545,2.14,0.957,2.39,0.79,1.34,1.49,7.51,14.55,16.52,1.031,8.43,11.78,3.3,0.0246,14.74,67.12,2.14,fakeout,1,2.3382,-5.41,-14.41,1.58,-14.8,16.7,False
AMZN,2004-04-22,2.443,2.4185,1.01,0.925,6.57,1.82,2.4,2.45,3.98,6.56,23.29,1.058,4.89,10.93,3.73,0.0288,7.08,62.73,1.01,fakeout,0,2.347,-5.46,4.28,4.28,-16.13,16.7,True
AMZN,2004-06-01,2.5115,2.455,2.3,0.92,5.47,1.6,1.6,1.72,20.66,19.37,13.11,0.979,15.75,13.26,3.33,0.0279,16.19,79.44,2.3,breakout,5,2.544,3.4,-3.11,8.3,-3.8,86.7,False
AMZN,2004-09-14,2.1335,2.0415,4.51,0.972,6.68,2.11,2.09,2.55,10.8,11.38,12.44,1.012,10.61,11.91,3.27,0.0214,6.28,67.61,4.51,breakout,5,2.143,1.45,-20.72,1.45,-20.72,46.7,False
AMZN,2004-12-27,2.1125,2.075,1.81,0.803,8.19,3.37,3.23,4.03,5.6,8.19,8.08,1.005,6.38,6.91,3.1,0.0175,5.8,61.35,1.81,breakout,5,2.2323,5.37,-14.08,6.44,-15.53,70.0,False
AMZN,2005-07-19,1.9085,1.875,1.79,1.0,3.88,1.85,1.27,1.2,5.12,12.0,6.95,1.016,6.98,8.72,2.19,0.0136,10.61,84.95,1.79,breakout,5,1.8976,-1.13,11.32,21.85,-1.13,100.0,True
AMZN,2005-07-27,2.1825,1.9875,9.81,0.953,4.35,1.69,8.54,6.91,14.36,19.56,29.49,1.054,16.1,22.36,3.13,0.0105,8.16,95.58,9.81,breakout,5,2.2838,5.64,-1.58,6.55,-4.9,100.0,False
AMZN,2005-07-28,2.284,2.187,4.44,0.947,5.34,1.84,3.69,2.3,20.37,22.83,36.97,1.065,19.23,27.03,3.23,0.0495,15.43,96.04,4.44,breakout,5,2.2816,-0.48,-5.98,1.82,-9.13,50.0,False
AMZN,2005-08-02,2.3255,2.2905,1.53,0.78,4.49,1.31,1.4,0.78,23.24,21.85,36.47,1.102,14.18,25.88,3.41,0.0511,19.61,90.19,1.53,fakeout,2,2.2843,-1.25,-7.33,-0.86,-10.75,6.7,False
AMZN,2005-11-18,2.399,2.35,2.09,0.985,2.79,1.16,8.51,8.49,12.42,16.77,4.42,1.0,11.66,11.63,2.62,0.0183,12.94,88.81,2.09,breakout,5,2.4149,0.77,-1.52,3.17,-1.73,100.0,False
AMZN,2006-11-14,2.0755,2.0,3.78,0.922,4.94,2.3,1.28,1.79,7.07,8.98,27.84,1.087,7.79,17.19,2.25,0.0135,7.54,78.2,3.78,breakout,5,2.1297,2.48,-3.13,3.49,-8.17,53.3,False
AMZN,2007-04-16,2.26,2.125,6.35,0.939,3.61,2.17,2.31,2.83,8.5,13.6,19.42,1.048,9.05,14.31,1.87,0.0078,6.81,96.26,6.35,breakout,5,2.2442,-0.95,54.05,54.05,-1.24,100.0,True
AMZN,2007-04-25,2.8405,2.266,25.35,0.913,7.45,4.38,17.35,13.54,26.27,36.3,44.3,1.072,28.9,38.2,2.85,0.0216,7.18,94.42,25.35,breakout,5,3.0993,7.69,26.81,29.64,6.64,100.0,True
AMZN,2007-04-26,3.139,2.859,9.79,0.963,11.1,4.84,6.67,3.53,40.64,48.52,59.58,1.092,37.72,50.41,3.34,0.0853,25.14,95.83,9.79,breakout,5,3.0934,-0.94,16.66,17.31,-3.5,100.0,True
AMZN,2007-05-21,3.415,3.192,6.99,0.929,7.88,2.79,2.21,3.38,10.7,12.3,52.56,1.135,10.35,25.29,2.92,0.0256,5.59,64.9,6.99,breakout,5,3.4541,1.95,1.68,7.83,-1.2,100.0,True
AMZN,2007-10-08,4.7925,4.713,1.69,1.0,1.93,1.02,1.23,1.53,2.61,3.52,15.01,1.066,3.07,9.9,1.9,0.0078,3.6,84.6,1.69,fakeout,2,4.6222,-5.55,-17.39,5.19,-19.67,10.0,False
AMZN,2007-10-23,5.041,4.8365,4.23,0.961,6.82,2.37,6.56,5.42,12.61,5.77,7.85,1.002,10.4,10.66,2.96,0.024,8.53,64.39,4.23,fakeout,0,4.4528,-12.48,-7.57,-6.36,-23.63,0.0,False
AMZN,2009-02-02,3.0575,2.987,2.36,0.78,6.33,1.18,2.1,1.67,23.21,18.53,12.49,0.978,20.28,17.69,5.74,0.0644,19.66,66.09,2.36,breakout,5,3.2109,9.09,16.68,16.68,-1.08,100.0,True
AMZN,2009-02-03,3.1795,3.1,2.56,0.855,6.6,1.21,1.54,1.16,31.28,31.28,17.63,0.992,22.77,21.76,5.71,0.0647,22.46,69.8,2.56,breakout,4,3.2081,-0.44,12.05,12.2,-4.87,73.3,True
